,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
8403,37,187.96,83.91452,77,7,1.6,1.9,3.7,0.01,0.07,0.142,0.579,0.139
8404,28,210.82,113.398,81,6.1,6.5,1,-4.8,0.082,0.22,0.129,0.5,0.063
8405,29,201,111,17,3.5,4.5,0.9,-4.8,0.107,0.278,0.137,0.494,0.104
8406,28,205.74,113.398,51,2.7,2.3,0.3,-7.9,0.105,0.24,0.161,0.618,0.061
8407,28,205.74,106.59412,78,15,4.2,1.7,-3.2,0.029,0.122,0.221,0.534,0.089
8408,27,187.96,82.100152,73,15.9,2.5,7,8.6,0.016,0.076,0.25,0.566,0.367
8409,34,203.2,97.52228,57,4.4,1.1,0.4,-10.5,0.015,0.096,0.159,0.565,0.059
8410,28,210.82,113.398,61,4.3,5.8,0.5,0.5,0.101,0.241,0.125,0.516,0.045
8411,28,205.74,113.398,70,7.9,3.7,1.4,7,0.052,0.163,0.174,0.617,0.114
8412,24,200.66,94.347136,62,5,2.8,0.8,-0.1,0.058,0.14,0.146,0.541,0.074
8413,24,182.88,91.171992,47,9.2,1.9,2.1,-3.8,0.02,0.082,0.217,0.534,0.189
8414,26,175.26,83.91452,67,16.4,2.3,4.2,4.3,0.021,0.079,0.276,0.58,0.269
8415,26,182.88,79.3786,55,6.1,1.8,3.3,-7.3,0.018,0.116,0.243,0.431,0.388
8416,31,182.88,83.91452,77,7.5,1.7,3.4,4.5,0.019,0.09,0.215,0.502,0.295
8417,26,205.74,109.769264,73,7.6,6.2,0.8,-7.1,0.113,0.232,0.2,0.504,0.069
8418,31,193.04,86.18248,78,16.4,2.1,1.8,11.8,0.011,0.066,0.207,0.622,0.085
8419,29,198.12,102.0582,70,12.1,3.1,2.8,2.8,0.017,0.102,0.191,0.538,0.145
8420,22,205.74,97.068688,74,5.2,2.2,1,-11,0.032,0.13,0.178,0.498,0.121
8421,25,203.2,104.32616,24,2.6,1.9,0.2,-7.8,0.123,0.191,0.171,0.603,0.04
8422,27,213.36,122.46984,23,4.6,2.7,0.1,-11.4,0.076,0.191,0.187,0.567,0.021
8423,22,195.58,97.068688,19,11.9,1.9,2.1,-13.4,0.006,0.071,0.186,0.547,0.113
8424,20,203.2,108.86208,25,12.3,5.5,1.7,-5.2,0.078,0.142,0.204,0.527,0.095
8425,24,205.74,111.583632,16,1.7,1.6,0.1,-2.2,0.115,0.205,0.165,0.432,0.019
8426,24,198.12,106.59412,82,7.7,3.6,1.1,2.8,0.046,0.149,0.174,0.517,0.087
8427,23,195.58,86.636072,3,1,0.7,1,-48.4,0.091,0.091,0.136,0.75,0.273
8428,35,195.58,90.7184,64,15.8,1.9,2.5,2.3,0.012,0.07,0.278,0.532,0.16
8429,33,182.88,86.18248,63,8.3,2.3,4,-0.6,0.025,0.091,0.199,0.503,0.278
8430,25,195.58,102.0582,81,27.4,5.7,7,5.8,0.028,0.144,0.313,0.605,0.34
8431,32,215.9,108.86208,75,10.3,11.5,1.1,5.5,0.141,0.271,0.128,0.697,0.053
8432,32,205.74,102.0582,53,4.9,5.1,1.3,-7,0.109,0.211,0.175,0.442,0.118
8433,28,203.2,104.32616,67,9.9,4.9,1.6,-9.3,0.044,0.144,0.188,0.466,0.101
8434,24,210.82,104.32616,52,6.4,2.8,1.8,-7.4,0.011,0.123,0.143,0.473,0.113
8435,35,210.82,115.66596,32,4,5.3,0.9,-13.5,0.114,0.251,0.154,0.461,0.088
8436,25,193.04,95.25432,4,5.5,1.5,1,7.3,0.02,0.094,0.151,0.506,0.082
8437,30,182.88,77.11064,16,8.4,1.9,2.8,-12.3,0.007,0.096,0.224,0.479,0.29
8438,25,208.28,111.13004,64,14.3,7.8,0.9,3.6,0.072,0.176,0.192,0.549,0.041
8439,21,200.66,94.347136,33,4.6,2,1.4,0.7,0.046,0.088,0.141,0.508,0.123
8440,24,187.96,83.91452,2,0,1,0.5,-22.5,0,0.4,0.178,0,0.2
8441,30,213.36,108.86208,46,3,2.2,0.3,-4.8,0.097,0.156,0.134,0.648,0.048
8442,22,198.12,102.965384,38,13.5,4.1,1.2,-9.7,0.079,0.125,0.245,0.556,0.091
8443,22,180.34,79.3786,76,6.2,2.3,3,-11.1,0.018,0.096,0.137,0.504,0.201
8444,29,190.5,97.52228,5,4,0.2,0.6,-5.4,0,0.014,0.145,0.482,0.049
8445,29,200.66,87.089664,78,5.9,2.3,3.3,4,0.034,0.101,0.164,0.529,0.267
8446,31,208.28,107.047712,21,1.1,1.8,0.2,-10.9,0.117,0.21,0.144,0.298,0.051
8447,37,200.66,103.418976,57,4.8,3.5,0.9,2.2,0.068,0.143,0.128,0.489,0.069
8448,29,208.28,104.32616,63,5.4,2.6,0.7,-4.8,0.04,0.148,0.152,0.537,0.068
8449,24,210.82,113.398,20,2.9,1.5,0.3,2.9,0.103,0.198,0.247,0.547,0.094
8450,23,185.42,79.3786,51,5.1,2.2,2.5,-1.4,0.021,0.116,0.157,0.517,0.216
8451,27,208.28,108.86208,61,13.7,4.8,0.9,-1.9,0.071,0.128,0.23,0.524,0.054
8452,26,190.5,90.7184,67,28.1,7.3,8.6,4.1,0.059,0.167,0.372,0.536,0.43
8453,24,182.88,74.84268,12,2.5,0.5,0.7,10.4,0.015,0.078,0.251,0.488,0.216
8454,24,200.66,92.98636,36,1.9,1.4,0.2,-1.5,0.003,0.159,0.114,0.466,0.038
8455,35,203.2,111.13004,47,3.7,6.4,0.7,-4.4,0.149,0.323,0.129,0.49,0.065
8456,25,190.5,94.347136,77,14.5,4.2,6,1.6,0.027,0.129,0.249,0.511,0.333
8457,28,201,86,20,1.9,0.9,0.5,-15,0.049,0.128,0.192,0.454,0.169
8458,35,200.66,106.140528,74,5.8,2.5,0.8,3.6,0.022,0.137,0.155,0.577,0.073
8459,22,200.66,88.45044,17,5.3,2.1,1.1,-14.7,0.073,0.098,0.236,0.426,0.143
8460,24,193.04,87.089664,22,10.3,5.7,8.8,-1.6,0.029,0.167,0.196,0.452,0.422
8461,26,205.74,99.336648,45,4.4,3,0.6,-10.7,0.047,0.166,0.121,0.536,0.058
8462,24,205.74,97.52228,70,13.5,4.5,1.5,-4.4,0.034,0.145,0.218,0.554,0.095
8463,26,213.36,122.46984,67,4.6,3.5,0.8,-2.6,0.082,0.143,0.15,0.449,0.076
8464,27,213.36,115.66596,59,9.6,6.7,0.9,4.7,0.128,0.123,0.156,0.574,0.05
8465,22,203.2,97.52228,50,8.7,2.3,1.7,3.3,0.01,0.115,0.196,0.529,0.136
8466,32,187.96,86.18248,43,5.1,1.6,3.8,-3.1,0.021,0.059,0.134,0.455,0.244
8467,32,208.28,112.944408,2,0,0.5,1,-14.3,0,0.071,0,0,0.167
8468,28,218.44,131.54168,76,10.6,7.1,1.1,-1.4,0.093,0.217,0.217,0.501,0.076
8469,28,203.2,104.32616,68,21.1,5.9,3.7,-2.3,0.048,0.141,0.268,0.556,0.185
8470,23,215.9,111.13004,82,8.4,9.5,1.3,1.2,0.142,0.266,0.14,0.627,0.087
8471,25,190.5,93.893544,55,5.4,1.4,2.8,0.7,0.011,0.098,0.197,0.489,0.298
8472,22,226.06,163.29312,3,0.7,0.3,0.3,34.7,0,0.333,0.45,0.5,0.5
8473,24,200.66,102.0582,82,8.9,3.8,2.2,-3.6,0.033,0.115,0.161,0.507,0.121
8474,22,198.12,90.7184,34,4.3,1.4,3.1,-8.7,0.009,0.112,0.215,0.394,0.394
8475,33,193.04,96.615096,63,8.6,4.4,1.4,10.2,0.073,0.119,0.166,0.528,0.081
8476,33,187.96,83.91452,68,14.4,1.9,4.9,5.4,0.009,0.066,0.247,0.539,0.278
8477,23,200.66,90.7184,72,6,2.4,0.9,2.8,0.024,0.109,0.142,0.55,0.068
8478,22,198.12,92.98636,30,16.9,2.9,5.2,-12.7,0.027,0.085,0.303,0.494,0.338
8479,25,195.58,88.45044,5,1.2,0.2,0.2,4.5,0.067,0,0.267,0.51,0.111
8480,24,208.28,102.0582,51,3.9,2.1,0.8,-5.5,0.054,0.133,0.179,0.451,0.104
8481,29,203.2,97.52228,82,12.8,5.6,2.5,4.3,0.029,0.145,0.166,0.539,0.112
8482,27,203.2,104.32616,79,7.2,5,1.1,0.9,0.105,0.192,0.181,0.536,0.093
8483,22,185.42,83.91452,76,12.8,2.7,4.3,-1.6,0.015,0.087,0.237,0.455,0.245
8484,24,205.74,107.954896,82,8.5,8,0.5,4.5,0.144,0.201,0.14,0.58,0.028
8485,23,193.04,92.98636,47,3.7,0.7,0.5,-12.4,0.02,0.074,0.209,0.515,0.111
8486,27,180.34,88.45044,75,15.2,3.1,9.6,-1.7,0.017,0.081,0.203,0.526,0.408
8487,20,190.5,79.3786,33,3.7,1.1,2.2,-7.8,0.018,0.081,0.203,0.411,0.278
8488,29,205.74,113.398,74,3.6,3.6,0.3,10.5,0.12,0.188,0.107,0.597,0.029
8489,23,190.5,86.18248,32,5.9,2.5,1.3,-5,0.027,0.121,0.165,0.506,0.115
8490,25,213.36,114.758776,82,10.2,5.7,1.4,-3,0.093,0.199,0.198,0.594,0.106
8491,25,198.12,99.79024,79,16.6,5.3,6.6,2.2,0.034,0.142,0.257,0.508,0.316
8492,29,187.96,88.45044,12,4.3,1.8,2,5,0.015,0.13,0.187,0.45,0.214
8493,31,185.42,92.98636,29,3.7,0.9,1.4,-3.3,0.007,0.089,0.206,0.48,0.237
8494,22,205.74,106.59412,68,17.1,6.3,1.8,-6.6,0.035,0.173,0.225,0.551,0.088
8495,23,198.12,95.25432,70,11.5,2.2,1.8,-10.8,0.008,0.101,0.235,0.512,0.134
8496,27,215.9,111.13004,73,5.8,3.5,1.2,-2.8,0.027,0.195,0.185,0.478,0.11
8497,27,190.5,86.18248,80,23.8,4.3,7.7,17,0.024,0.113,0.283,0.638,0.358
8498,35,190.5,78.017824,81,4.3,1.7,3.6,3.6,0.012,0.083,0.132,0.507,0.264
8499,32,208.28,102.0582,35,1.8,0.6,0.3,-19.6,0.01,0.11,0.133,0.554,0.088
8500,21,213.36,115.66596,70,7.7,7.5,0.9,0.2,0.124,0.198,0.144,0.549,0.056
8501,21,203.2,97.52228,40,6.1,2.1,0.6,-7.4,0.068,0.082,0.177,0.551,0.069
8502,30,205.74,102.0582,62,10.3,6.4,1.1,1.8,0.107,0.149,0.177,0.545,0.071
8503,23,210.82,116.573144,63,6,5.8,0.7,-2.8,0.131,0.229,0.141,0.583,0.059
8504,35,205.74,97.52228,58,7.5,3.6,1.6,-4.8,0.041,0.127,0.153,0.504,0.109
8505,23,205.74,115.66596,33,11.7,6.7,1.1,5.3,0.098,0.163,0.187,0.567,0.067
8506,24,200.66,88.45044,82,9.8,2.8,1,1.1,0.018,0.106,0.184,0.519,0.063
8507,31,200.66,100.697424,52,5.3,4.3,1.4,10.3,0.063,0.193,0.147,0.506,0.116
8508,27,203.2,100.243832,76,14.1,5.4,2.3,-4.4,0.058,0.136,0.214,0.507,0.118
8509,24,208.28,107.501304,54,5.7,5.6,0.6,-0.6,0.122,0.284,0.195,0.502,0.07
8510,30,210.82,111.13004,52,8.2,4.8,1.5,12.4,0.101,0.172,0.183,0.601,0.11
8511,39,210.82,113.398,77,13.9,9.1,3,7,0.089,0.266,0.223,0.56,0.166
8512,24,185.42,77.11064,11,5.2,2.5,5.5,-3.4,0.026,0.101,0.173,0.406,0.361
8513,28,215.9,113.398,81,9.7,7.3,0.7,4.8,0.112,0.207,0.167,0.594,0.04
8514,24,190.5,86.18248,68,7.4,2.6,2.8,-8.9,0.04,0.099,0.178,0.496,0.21
8515,36,200.66,97.52228,75,7.7,2.6,0.8,-1.6,0.02,0.119,0.178,0.531,0.067
8516,31,193.04,96.615096,50,8.7,1.7,2.4,-4.7,0.009,0.08,0.194,0.51,0.176
8517,35,200.66,102.511792,76,10.1,4,1.5,12,0.026,0.12,0.147,0.574,0.067
8518,35,208.28,106.59412,72,3.7,1.6,0.7,1.1,0.035,0.107,0.126,0.536,0.074
8519,24,193.04,90.7184,67,4.8,1.9,3,0.6,0.031,0.076,0.127,0.493,0.228
8520,22,205.74,97.52228,45,3.5,2.4,0.6,-5,0.061,0.117,0.134,0.449,0.056
8521,23,215.9,111.13004,55,5.9,4.5,0.6,1,0.061,0.245,0.162,0.631,0.063
8522,26,208.28,106.59412,24,8.8,3.7,1.3,0.7,0.028,0.168,0.24,0.474,0.113
8523,23,198.12,86.18248,66,14.6,5.3,6.7,-3.7,0.032,0.15,0.268,0.461,0.374
8524,21,200.66,105.233344,55,10.9,7.6,1.4,3.1,0.075,0.214,0.183,0.519,0.078
8525,27,185.42,79.3786,70,15.8,3,5.4,3.8,0.015,0.094,0.237,0.558,0.278
8526,34,205.74,104.32616,63,9.4,3.9,1.8,5.4,0.017,0.125,0.143,0.573,0.094
8527,35,203.2,98.883056,52,2.1,1.8,0.9,-5.7,0.006,0.141,0.091,0.471,0.101
8528,23,210.82,104.32616,40,4.9,3,0.6,5.3,0.121,0.148,0.165,0.608,0.08
8529,26,203.2,107.501304,68,7.8,2.9,1.1,1.1,0.047,0.15,0.22,0.543,0.115
8530,26,210.82,115.66596,73,4,4.4,0.5,0.1,0.106,0.195,0.122,0.536,0.041
8531,27,213.36,113.398,5,1.6,1,0,-7,0.095,0.188,0.217,0.45,0
8532,29,205.74,109.769264,40,8.5,4.9,1.2,-1.9,0.034,0.197,0.2,0.5,0.087
8533,23,208.28,115.66596,32,6.3,5.2,0.4,4,0.12,0.239,0.186,0.55,0.043
8534,25,210.82,106.59412,82,8.7,6.2,0.9,-5.6,0.116,0.221,0.195,0.57,0.069
8535,32,185.42,89.811216,68,14.2,2.6,6.2,-3.5,0.012,0.089,0.248,0.512,0.358
8536,29,205.74,107.501304,78,7.4,4.9,1.3,-4.3,0.031,0.183,0.134,0.541,0.078
8537,27,208.28,115.66596,76,10.4,4.3,0.9,8.2,0.102,0.195,0.287,0.546,0.098
8538,22,213.36,99.79024,6,1,1.8,0.2,-20.7,0.067,0.45,0.199,0.307,0.071
8539,35,205.74,108.86208,81,9.4,6.5,1.3,0,0.095,0.259,0.225,0.515,0.11
8540,26,205.74,102.0582,63,4.1,1.8,0.4,-5.1,0.017,0.131,0.125,0.639,0.044
8541,34,187.96,79.3786,47,4,1.4,2,-9.8,0.013,0.102,0.149,0.507,0.22
8542,30,205.74,99.79024,72,14,5.2,1.9,0.2,0.053,0.131,0.194,0.561,0.094
8543,25,195.58,90.7184,1,0,0,0,66.7,0,0,0.192,0,0
8544,26,205.74,102.0582,17,2.6,3.3,0.4,-28.1,0.086,0.242,0.127,0.492,0.065
8545,37,198.12,92.98636,70,10.5,3,4.2,9.6,0.02,0.129,0.235,0.544,0.29
8546,30,215.9,120.20188,81,17.4,7.8,3.8,3.4,0.051,0.224,0.247,0.558,0.193
8547,31,210.82,108.86208,82,12.2,8.7,1.2,6,0.084,0.237,0.175,0.587,0.062
8548,29,195.58,95.25432,62,9.2,2.5,1.5,0.1,0.022,0.106,0.19,0.553,0.105
8549,25,205.74,106.59412,81,10.4,4.8,1.6,-1.7,0.039,0.17,0.19,0.52,0.1
8550,21,193.04,99.79024,67,7.8,3.3,3.1,2.5,0.037,0.101,0.152,0.491,0.161
8551,28,193.04,92.98636,48,7.9,1.8,0.8,-2.9,0.034,0.1,0.236,0.514,0.087
8552,29,187.96,86.18248,80,10.2,2.6,3.8,-3.1,0.013,0.092,0.188,0.521,0.216
8553,23,190.5,86.18248,47,4.6,2.3,0.8,-0.6,0.022,0.135,0.149,0.459,0.07
8554,25,208.28,111.13004,82,15.3,6.2,2.3,2.2,0.048,0.167,0.234,0.523,0.12
8555,28,200.66,104.32616,32,3.3,1.4,0.5,-19,0.032,0.111,0.179,0.445,0.081
8556,28,185.42,79.3786,80,15.5,1.9,2.1,6.8,0.014,0.074,0.267,0.564,0.136
8557,29,190.5,83.91452,80,18.9,2.4,4.1,4.2,0.014,0.063,0.277,0.509,0.2
8558,24,193.04,86.18248,21,2,1.6,1,-3.4,0.035,0.116,0.134,0.352,0.127
8559,38,190.5,83.91452,67,4.1,1.8,2.6,-3.7,0.029,0.085,0.117,0.557,0.213
8560,26,185.42,95.25432,56,10.1,4.2,3.4,2.2,0.043,0.114,0.162,0.509,0.171
8561,27,196,94,4,1.5,1.5,0,-22.8,0.077,0.182,0.211,0.25,0
8562,26,205.74,106.59412,81,8,5.3,1.9,5.3,0.066,0.169,0.13,0.568,0.108
8563,26,182.88,83.91452,51,6.9,1.5,1.7,9,0.028,0.072,0.213,0.496,0.172
8564,34,213.36,113.398,78,18.5,11.8,2.7,3,0.091,0.267,0.244,0.55,0.142
8565,25,205.74,99.79024,6,8.8,3.7,1,7,0.051,0.189,0.327,0.492,0.122
8566,30,203.2,114.758776,73,16.7,7.8,3.1,7.7,0.069,0.203,0.235,0.565,0.149
8567,37,200.66,106.59412,73,11.9,4,2,5,0.027,0.147,0.197,0.58,0.115
8568,32,210.82,117.93392,63,5.7,3,0.8,6,0.065,0.146,0.171,0.508,0.072
8569,23,210.82,106.59412,43,4.3,1.8,0.4,-9.4,0.01,0.116,0.156,0.459,0.046
8570,24,180.34,79.3786,50,3.5,1.6,2.3,0.7,0.024,0.124,0.175,0.453,0.3
8571,24,200.66,108.86208,68,5.9,4.4,1,-8,0.067,0.2,0.155,0.533,0.091
8572,22,205.74,95.25432,10,2.9,2,0.8,14.8,0.035,0.133,0.167,0.338,0.092
8573,27,200.66,99.79024,75,7.2,2.6,1.3,0.1,0.034,0.09,0.139,0.55,0.08
8574,29,185.42,84.368112,68,8.9,5.5,7.9,-1.2,0.039,0.161,0.194,0.448,0.393
8575,29,190.5,86.18248,64,6.3,2.3,2.8,-5.6,0.023,0.108,0.191,0.49,0.258
8576,30,198.12,101.604608,78,9.1,6.4,1.6,-0.3,0.051,0.178,0.139,0.541,0.076
8577,31,175.26,81.64656,42,5.7,1.2,2.3,-8.2,0.03,0.06,0.235,0.432,0.303
8578,22,198.12,104.32616,45,5.6,2,0.5,-8,0.032,0.117,0.196,0.446,0.051
8579,27,205.74,102.0582,67,8.9,3.9,1.5,-5.8,0.046,0.157,0.186,0.58,0.121
8580,37,208.28,113.398,23,1.2,1.7,0.1,1.6,0.099,0.239,0.138,0.431,0.038
8581,32,210.82,113.398,67,11,5.1,1.8,5.9,0.058,0.172,0.219,0.534,0.117
8582,21,210.82,103.418976,75,9.9,8.1,1.7,-9.1,0.082,0.207,0.173,0.493,0.099
8583,26,198.12,96.615096,58,4.2,1.8,2.5,5.9,0.025,0.115,0.177,0.455,0.274
8584,34,208.28,115.66596,66,4.1,3.8,1.4,2.6,0.087,0.156,0.13,0.485,0.12
8585,22,190.5,91.625584,28,2.6,1.4,0.4,-7.3,0.053,0.1,0.173,0.43,0.069
8586,30,200.66,95.25432,42,13.4,2.3,1,-2.8,0.018,0.089,0.257,0.52,0.071
8587,26,203.2,90.7184,71,9.4,5.9,4.8,4.2,0.029,0.155,0.145,0.516,0.2
8588,21,198.12,92.98636,73,4.4,1.2,0.9,-7,0.011,0.075,0.141,0.492,0.092
8589,24,208.28,99.79024,82,10.2,4.9,1.2,6.1,0.044,0.219,0.231,0.556,0.102
8590,29,210.82,133.80964,31,12.5,7.5,0.9,-6,0.117,0.197,0.227,0.502,0.057
8591,24,213.36,117.93392,74,19.3,10.9,2,-6,0.103,0.264,0.258,0.548,0.106
8592,19,208.28,108.86208,25,3.3,3.4,0.2,-13.2,0.105,0.26,0.17,0.475,0.029
8593,26,187.96,79.3786,75,7.6,2.1,3.4,-3.4,0.009,0.093,0.183,0.483,0.229
8594,27,195.58,95.25432,71,11.4,2.6,2.8,-0.6,0.021,0.103,0.236,0.529,0.194
8595,25,213.36,117.93392,16,1.3,1.1,0.4,-25.8,0.115,0.118,0.118,0.727,0.154
8596,28,213.36,115.66596,76,7.3,9.8,0.9,0.4,0.139,0.289,0.14,0.545,0.054
8597,22,203.2,89.811216,74,6,3,0.9,0.6,0.058,0.118,0.152,0.523,0.068
8598,24,193.04,88.45044,79,17.6,4.6,10,5.3,0.014,0.127,0.257,0.523,0.446
8599,22,208.28,108.86208,77,7,6.4,0.6,3.1,0.141,0.225,0.159,0.553,0.05
8600,20,205.74,99.79024,78,9.2,6.5,1.6,-1.3,0.089,0.21,0.171,0.541,0.103
8601,21,203.2,98.883056,79,6.1,2.2,1.4,-1.4,0.022,0.121,0.169,0.541,0.113
8602,24,190.5,86.18248,62,5.9,2,1.5,-11.5,0.026,0.12,0.187,0.5,0.142
8603,26,208.28,111.13004,64,12,5.5,1.9,-4.3,0.049,0.195,0.243,0.489,0.125
8604,28,208.28,115.66596,72,7.1,3.3,0.8,1.7,0.101,0.205,0.302,0.506,0.126
8605,30,205.74,107.501304,81,11.7,6.4,1.4,5.2,0.059,0.187,0.169,0.585,0.074
8606,26,210.82,106.59412,82,9.1,7.7,2.8,1.1,0.106,0.223,0.173,0.564,0.161
8607,36,200.66,102.511792,76,10,5.5,2.1,-5.5,0.041,0.179,0.177,0.503,0.117
8608,36,208.28,106.59412,30,2.5,0.9,0.3,17.5,0.019,0.133,0.146,0.647,0.061
8609,25,193.04,89.811216,76,7.5,2.1,4.4,10,0.021,0.076,0.159,0.527,0.265
8610,23,205.74,97.52228,78,6.4,3.6,0.9,1.7,0.076,0.133,0.155,0.541,0.068
8611,36,200.66,117.93392,35,5,2.5,0.8,-6,0.033,0.125,0.165,0.435,0.078
8612,24,215.9,111.13004,61,8.4,5.1,1.5,1,0.042,0.213,0.176,0.561,0.103
8613,27,208.28,106.59412,20,12.8,4.9,0.8,-8.4,0.084,0.198,0.29,0.563,0.086
8614,24,198.12,86.18248,54,11.5,5.1,5.2,-3.3,0.033,0.154,0.21,0.498,0.264
8615,22,200.66,105.233344,7,12.7,6.4,1.3,15.2,0.065,0.16,0.179,0.603,0.069
8616,28,185.42,79.3786,56,15.3,2.9,6.1,1.6,0.017,0.093,0.231,0.538,0.324
8617,35,205.74,104.32616,31,7.2,2.7,1.3,-5.7,0.012,0.116,0.144,0.543,0.076
8618,36,203.2,98.883056,47,1.3,1.1,0.9,-14.2,0.016,0.14,0.092,0.508,0.159
8619,24,210.82,108.86208,60,3.3,2,0.6,-2.2,0.075,0.157,0.158,0.576,0.099
8620,27,203.2,107.501304,75,6.2,2.7,1,5.1,0.052,0.144,0.176,0.575,0.106
8621,27,210.82,112.944408,61,5.1,3.8,0.3,-4.5,0.121,0.174,0.154,0.606,0.03
8622,30,205.74,109.769264,79,12.2,3.8,1.1,-5.8,0.035,0.164,0.233,0.571,0.088
8623,24,208.28,115.66596,20,1.3,0.9,0.2,-32.2,0.068,0.222,0.208,0.474,0.071
8624,33,185.42,89.811216,41,8.2,1.8,2.4,-5,0.009,0.099,0.227,0.527,0.231
8625,30,190.5,83.91452,81,13.8,3.3,4.7,2.5,0.017,0.091,0.21,0.504,0.222
8626,30,187.96,86.18248,61,10.3,2.6,3.8,2.9,0.02,0.111,0.218,0.561,0.27
8627,29,193.04,92.98636,61,9.7,2.5,1.4,-0.4,0.037,0.112,0.24,0.511,0.125
8628,22,193.04,99.79024,61,9.1,4.2,3,2.6,0.047,0.117,0.172,0.463,0.162
8629,26,205.74,106.59412,80,14.1,5.1,2.5,1.8,0.034,0.126,0.184,0.531,0.107
8630,26,208.28,113.398,65,4.8,3.8,1.1,-4.3,0.114,0.237,0.212,0.52,0.161
8631,28,203.2,103.418976,68,3.4,2.1,0.4,-0.7,0.056,0.099,0.117,0.481,0.035
8632,24,190.5,87.543256,53,19.6,3,4.7,5.7,0.03,0.078,0.293,0.54,0.253
8633,30,210.82,108.86208,74,18,8.5,1.5,12,0.091,0.222,0.26,0.565,0.081
8634,24,195.58,102.0582,35,2.4,1.4,1.1,3.1,0.012,0.141,0.126,0.468,0.134
8635,25,195.58,104.32616,69,8.3,3.2,1.9,-2.4,0.032,0.152,0.199,0.548,0.152
8636,28,203.2,106.59412,59,8.2,2.2,0.9,-0.1,0.03,0.079,0.172,0.557,0.066
8637,24,187.96,90.7184,82,7.6,3.5,2.5,-2.9,0.023,0.131,0.155,0.49,0.161
8638,23,205.74,104.32616,63,5.5,5,0.7,-5.2,0.086,0.184,0.126,0.544,0.055
8639,27,205.74,115.66596,79,5.4,5.4,1,6.9,0.114,0.18,0.131,0.532,0.07
8640,31,203.2,113.398,76,25.3,7.4,6.8,11,0.047,0.187,0.311,0.588,0.339
8641,33,190.5,87.996848,68,6.4,1.7,1.2,3.1,0.028,0.09,0.179,0.545,0.112
8642,22,203.2,108.86208,39,3.6,1.7,0.4,5,0.076,0.108,0.144,0.635,0.067
8643,25,195.58,85.728888,8,2.5,0.9,1.4,-29.1,0,0.149,0.261,0.374,0.306
8644,29,185.42,79.3786,67,15.3,2.5,2.5,-10.8,0.017,0.08,0.227,0.584,0.149
8645,29,203.2,104.32616,75,3.1,2.3,0.4,11.5,0.053,0.09,0.097,0.498,0.032
8646,23,213.36,99.79024,29,2.2,1.6,0.2,8.1,0.087,0.136,0.125,0.642,0.044
8647,23,200.66,83.91452,12,1.2,0.3,0.1,-58,0,0.118,0.266,0.337,0.067
8648,36,205.74,108.86208,76,8.7,4.8,0.9,-2.7,0.061,0.199,0.193,0.523,0.066
8649,27,205.74,102.0582,47,7,3.1,1.1,-3.1,0.032,0.166,0.172,0.526,0.092
8650,31,205.74,99.79024,74,12.3,6,1.9,1.3,0.052,0.155,0.171,0.549,0.087
8651,38,198.12,92.98636,58,9.6,2.5,3.1,14.9,0.028,0.115,0.231,0.573,0.234
8652,31,215.9,115.66596,52,16.6,7,3.8,-0.1,0.036,0.202,0.239,0.528,0.195
8653,33,190.5,90.7184,53,4.5,1.7,3.4,0.1,0.023,0.093,0.165,0.488,0.327
8654,32,210.82,108.86208,75,13.5,9.9,1.4,0.8,0.107,0.252,0.188,0.592,0.072
8655,30,195.58,95.25432,68,10.2,1.7,1.9,-6.4,0.006,0.071,0.199,0.5,0.117
8656,33,205.74,99.79024,29,1.8,1.7,0.4,-9.7,0.115,0.137,0.175,0.401,0.107
8657,20,210.82,110.222856,60,10.3,5.5,0.7,-1.3,0.054,0.207,0.211,0.531,0.05
8658,32,175.26,81.64656,2,0,0,2,-43.4,0,0,0.019,0,0.286
8659,38,208.28,113.398,5,1.6,0.8,0,-9.5,0.056,0.158,0.206,0.68,0
8660,25,200.66,108.86208,59,5.2,3.2,0.5,-7.6,0.079,0.154,0.131,0.629,0.045
8661,22,195.58,83.91452,36,2.7,1,0.4,-3.5,0.006,0.131,0.155,0.48,0.068
8662,30,185.42,84.368112,72,11.9,6,11.7,-3.4,0.033,0.15,0.187,0.506,0.473
8663,24,205.74,113.398,1,4,1,0,-85.4,0.25,0,0.154,1,0
8664,30,190.5,86.18248,82,9.9,2.5,2.9,-1.4,0.017,0.123,0.22,0.565,0.228
8665,32,193.04,96.615096,81,5.9,1.9,2,1,0.016,0.086,0.16,0.461,0.144
8666,19,198.12,91.625584,70,3.1,1.3,0.6,-6.8,0.012,0.086,0.133,0.398,0.055
8667,37,200.66,97.52228,46,2.7,1.2,0.5,11.9,0.008,0.13,0.129,0.558,0.079
8668,24,185.42,81.192968,81,5.9,1.5,2.1,3.6,0.014,0.08,0.176,0.53,0.19
8669,25,190.5,86.18248,41,3.3,1.1,1.5,3.1,0.018,0.096,0.168,0.449,0.185
8670,32,185.42,92.98636,80,9.5,3.2,3.6,0.8,0.018,0.111,0.184,0.502,0.205
8671,25,200.66,92.98636,37,3.3,1.8,0.7,-7.5,0.034,0.151,0.117,0.583,0.1
8672,25,180.34,79.3786,23,3.3,1.3,3.3,-6.7,0.011,0.109,0.178,0.433,0.395
8673,26,190.5,94.347136,79,18.8,3.2,6.2,1.6,0.025,0.092,0.288,0.535,0.344
